Station_No,Station_ID,Bike_Lat,Bike_Lon,name,distance
494,b7988dd90281c6ada0a09909480e8413,37.805454,-122.413668,Kennedy's Indian Curry House & Irish Pub,216
495,8e711e8b90789c76e17e55c44e975fc1,37.7810737,-122.4117382,Charmaine's,61
495,8e711e8b90789c76e17e55c44e975fc1,37.7810737,-122.4117382,Alonzo King LINES Dance Center,113
495,8e711e8b90789c76e17e55c44e975fc1,37.7810737,-122.4117382,Arsicault,152
495,8e711e8b90789c76e17e55c44e975fc1,37.7810737,-122.4117382,The Strand Theater,180
495,8e711e8b90789c76e17e55c44e975fc1,37.7810737,-122.4117382,The Rumpus Room,184
496,db937467876feef9bb1695c3ea31779c,37.795001,-122.39997,Punch Line Comedy Club,24
496,db937467876feef9bb1695c3ea31779c,37.795001,-122.39997,Brogan and Son,40
496,db937467876feef9bb1695c3ea31779c,37.795001,-122.39997,Wheel House,57
496,db937467876feef9bb1695c3ea31779c,37.795001,-122.39997,Bar Sprezzatura,109
496,db937467876feef9bb1695c3ea31779c,37.795001,-122.39997,Royal Exchange,116
497,5fa855c2c331a45b50d352a9d974d13c,37.76707850458367,-122.40735858678818,The Great Northern,94
497,5fa855c2c331a45b50d352a9d974d13c,37.76707850458367,-122.40735858678818,Smashburger,134
497,5fa855c2c331a45b50d352a9d974d13c,37.76707850458367,-122.40735858678818,Potrero Screening Room Aka,138
497,5fa855c2c331a45b50d352a9d974d13c,37.76707850458367,-122.40735858678818,Fitness Sf Soma,273
497,5fa855c2c331a45b50d352a9d974d13c,37.76707850458367,-122.40735858678818,Two Sons Sandwiches,295
498,9f8be529b2440f9bb6bd631df34da61d,37.77290764129927,-122.46593131805308,Rise & Grind Coffee and Tea,84
498,9f8be529b2440f9bb6bd631df34da61d,37.77290764129927,-122.46593131805308,Lindy in the Park,120
498,9f8be529b2440f9bb6bd631df34da61d,37.77290764129927,-122.46593131805308,John Mclaren Memorial Rhododendron Dell,121
498,9f8be529b2440f9bb6bd631df34da61d,37.77290764129927,-122.46593131805308,Golden Gate Park Skate & Bike,190
498,9f8be529b2440f9bb6bd631df34da61d,37.77290764129927,-122.46593131805308,Music Concourse,286
499,1c1e81258c2a201450e8dcf8d2b749d0,37.76486899,-122.5004981,Day Moon,245
499,1c1e81258c2a201450e8dcf8d2b749d0,37.76486899,-122.5004981,Jika Ramen,280
499,1c1e81258c2a201450e8dcf8d2b749d0,37.76486899,-122.5004981,Palm City,296
499,1c1e81258c2a201450e8dcf8d2b749d0,37.76486899,-122.5004981,Sunset Cantina,457
499,1c1e81258c2a201450e8dcf8d2b749d0,37.76486899,-122.5004981,Tazaki Sushi,468
500,56d0385bcfa455f8eaca562d8ba18ac3,37.770478954997095,-122.5105938991249,Beach Chalet Brewery and Restaurant,119
500,56d0385bcfa455f8eaca562d8ba18ac3,37.770478954997095,-122.5105938991249,Park Chalet Coastal Beer Garden,122
500,56d0385bcfa455f8eaca562d8ba18ac3,37.770478954997095,-122.5105938991249,Safeway,256
500,56d0385bcfa455f8eaca562d8ba18ac3,37.770478954997095,-122.5105938991249,Andytown Coffee — Richmond District,265
500,56d0385bcfa455f8eaca562d8ba18ac3,37.770478954997095,-122.5105938991249,[16000],305
501,fa1ea329b95e7733d38b7a6aab8e23d6,37.77169999448369,-122.45828202004182,Conservatory of Flowers,173
501,fa1ea329b95e7733d38b7a6aab8e23d6,37.77169999448369,-122.45828202004182,Hippie Hill,200
501,fa1ea329b95e7733d38b7a6aab8e23d6,37.77169999448369,-122.45828202004182,The Velo Rouge Cafe,389
501,fa1ea329b95e7733d38b7a6aab8e23d6,37.77169999448369,-122.45828202004182,Golden Gate Park Carousel,393
501,fa1ea329b95e7733d38b7a6aab8e23d6,37.77169999448369,-122.45828202004182,Arguello Super Market,436
502,477ed47b789459eda3a3ee2597c74f4d,37.7666140891107,-122.46421122480088,Sip Tea Room,179
502,477ed47b789459eda3a3ee2597c74f4d,37.7666140891107,-122.46421122480088,Um.ma,207
502,477ed47b789459eda3a3ee2597c74f4d,37.7666140891107,-122.46421122480088,Pacific Catch,208
502,477ed47b789459eda3a3ee2597c74f4d,37.7666140891107,-122.46421122480088,Park Gyros,215
502,477ed47b789459eda3a3ee2597c74f4d,37.7666140891107,-122.46421122480088,The Little Shamrock,221
503,d2ac19a2bb356f022983008bcd6ca5e1,37.76781983,-122.5018675,Bison Paddock,336
503,d2ac19a2bb356f022983008bcd6ca5e1,37.76781983,-122.5018675,Golden Gate Park Golf Course,438
503,d2ac19a2bb356f022983008bcd6ca5e1,37.76781983,-122.5018675,GGACC Fly Casting Pools,464
503,d2ac19a2bb356f022983008bcd6ca5e1,37.76781983,-122.5018675,[16000],536
503,d2ac19a2bb356f022983008bcd6ca5e1,37.76781983,-122.5018675,Beach Chalet Soccer Fields,561
504,db8d54f6cc7dcbbf1d74783000539749,37.77093751,-122.4771164,Stow Lake Boathouse,34
504,db8d54f6cc7dcbbf1d74783000539749,37.77093751,-122.4771164,Strawberry Hill,316
504,db8d54f6cc7dcbbf1d74783000539749,37.77093751,-122.4771164,Golden Gate Park Rose Garden,520
504,db8d54f6cc7dcbbf1d74783000539749,37.77093751,-122.4771164,The Coffee Movement,616
504,db8d54f6cc7dcbbf1d74783000539749,37.77093751,-122.4771164,Japanese Tea Garden,625
505,6aba782b9e02d7ae351e6e9f81a7c330,37.76872962,-122.459429,Golden Gate Park Carousel,127
505,6aba782b9e02d7ae351e6e9f81a7c330,37.76872962,-122.459429,Hippie Hill,188
505,6aba782b9e02d7ae351e6e9f81a7c330,37.76872962,-122.459429,Kezar Stadium,367
505,6aba782b9e02d7ae351e6e9f81a7c330,37.76872962,-122.459429,Conservatory of Flowers,394
505,6aba782b9e02d7ae351e6e9f81a7c330,37.76872962,-122.459429,Yo También Cantina,400
506,1b3d97eca9393abbf229aef9b3f80fda,37.73192120789263,-122.3898859765855,Golden City Inn Chinese Food,138
506,1b3d97eca9393abbf229aef9b3f80fda,37.73192120789263,-122.3898859765855,Bayview / Anna E. Waden Branch Library,149
506,1b3d97eca9393abbf229aef9b3f80fda,37.73192120789263,-122.3898859765855,All Nite Pizza,172
506,1b3d97eca9393abbf229aef9b3f80fda,37.73192120789263,-122.3898859765855,JJ Fish and Chicken,174
506,1b3d97eca9393abbf229aef9b3f80fda,37.73192120789263,-122.3898859765855,Word. A Cafe,182
507,051b0abcc6ba494a27fc5ee5b0f8acf7,37.768384314385024,-122.45196695803196,Shrader Cleaners,10
507,051b0abcc6ba494a27fc5ee5b0f8acf7,37.768384314385024,-122.45196695803196,Laundromat,44
507,051b0abcc6ba494a27fc5ee5b0f8acf7,37.768384314385024,-122.45196695803196,Free Gold Watch,74
507,051b0abcc6ba494a27fc5ee5b0f8acf7,37.768384314385024,-122.45196695803196,Amoeba San Francisco,91
507,051b0abcc6ba494a27fc5ee5b0f8acf7,37.768384314385024,-122.45196695803196,Cha Cha CHA,98
508,855a2c4c5b320d1349a9be0845dd85d8,37.771589,-122.495772,Golden Gate Park Senior Center,114
508,855a2c4c5b320d1349a9be0845dd85d8,37.771589,-122.495772,Annie's Hot Dogs,151
508,855a2c4c5b320d1349a9be0845dd85d8,37.771589,-122.495772,Cabrillo Playground Sf,287
508,855a2c4c5b320d1349a9be0845dd85d8,37.771589,-122.495772,Balboa Produce,348
508,855a2c4c5b320d1349a9be0845dd85d8,37.771589,-122.495772,Bison Paddock,370
509,357fd139c7fb61a5042d7762465f026b,37.72326479620352,-122.43782585917543,Beijing Restaurant,67
509,357fd139c7fb61a5042d7762465f026b,37.72326479620352,-122.43782585917543,Sippin Wine Bar,126
509,357fd139c7fb61a5042d7762465f026b,37.72326479620352,-122.43782585917543,Bottoms Up Bar & Lounge,144
509,357fd139c7fb61a5042d7762465f026b,37.72326479620352,-122.43782585917543,TS Cafe,153
509,357fd139c7fb61a5042d7762465f026b,37.72326479620352,-122.43782585917543,Henry's Hunan Restaurant,161
510,23380b8a44b5a84e35b46c237375bb2b,37.77911463264767,-122.4368621254282,Chicago Barber Shop II,162
510,23380b8a44b5a84e35b46c237375bb2b,37.77911463264767,-122.4368621254282,Brenda's Meat & Three,178
510,23380b8a44b5a84e35b46c237375bb2b,37.77911463264767,-122.4368621254282,Che Fico,218
510,23380b8a44b5a84e35b46c237375bb2b,37.77911463264767,-122.4368621254282,Little Star Pizza,219
510,23380b8a44b5a84e35b46c237375bb2b,37.77911463264767,-122.4368621254282,Boba Guys,219
511,3078e248aa5a95d81309e36126e02ded,37.720038,-122.433823,Hilda's Mart & Bake Shop,282
511,3078e248aa5a95d81309e36126e02ded,37.720038,-122.433823,Italian American Social Club of San Francisco,295
511,3078e248aa5a95d81309e36126e02ded,37.720038,-122.433823,Pupuseria Metapan,316
511,3078e248aa5a95d81309e36126e02ded,37.720038,-122.433823,Royal Bakery,316
511,3078e248aa5a95d81309e36126e02ded,37.720038,-122.433823,Ocean Taqueria,322
512,62ebe94be4b64b45486c9fdf6d299670,37.72024,-122.425312,Gleneagles Golf Course,484
512,62ebe94be4b64b45486c9fdf6d299670,37.72024,-122.425312,Don Chuys Mexi-Mercado,524
512,62ebe94be4b64b45486c9fdf6d299670,37.72024,-122.425312,Crocker Amazon Softball Fields,837
512,62ebe94be4b64b45486c9fdf6d299670,37.72024,-122.425312,Hilda's Mart & Bake Shop,850
512,62ebe94be4b64b45486c9fdf6d299670,37.72024,-122.425312,Baby's Eatery & Palabok,947
513,6c19c7f80a0d01e4aabf6f13d53c06fe,37.795392,-122.394203,Blue Bottle Coffee,42
513,6c19c7f80a0d01e4aabf6f13d53c06fe,37.795392,-122.394203,Gott's Roadside,44
513,6c19c7f80a0d01e4aabf6f13d53c06fe,37.795392,-122.394203,Fort Point Beer Company,50
513,6c19c7f80a0d01e4aabf6f13d53c06fe,37.795392,-122.394203,Acme Bread Company,55
513,6c19c7f80a0d01e4aabf6f13d53c06fe,37.795392,-122.394203,Ferry Building Marketplace,56
514,80c7973e0fdb7b11015080cefbb6e226,37.78175809088735,-122.48602866997176,Hard Knox Cafe,32
514,80c7973e0fdb7b11015080cefbb6e226,37.78175809088735,-122.48602866997176,Mikawa Teriyaki,48
514,80c7973e0fdb7b11015080cefbb6e226,37.78175809088735,-122.48602866997176,India Clay Oven,58
514,80c7973e0fdb7b11015080cefbb6e226,37.78175809088735,-122.48602866997176,25th & Clement Produce Market,104
514,80c7973e0fdb7b11015080cefbb6e226,37.78175809088735,-122.48602866997176,Fiorella,134
515,5007d4ff24ba43672b32f52b6925d0f9,37.7813332251007,-122.4048243192974,The Chieftain Irish Pub & Restaurant,22
515,5007d4ff24ba43672b32f52b6925d0f9,37.7813332251007,-122.4048243192974,Intercontinental Club Lounge,54
515,5007d4ff24ba43672b32f52b6925d0f9,37.7813332251007,-122.4048243192974,InterContinental Bar,60
515,5007d4ff24ba43672b32f52b6925d0f9,37.7813332251007,-122.4048243192974,Tin Vietnamese Cuisine,99
515,5007d4ff24ba43672b32f52b6925d0f9,37.7813332251007,-122.4048243192974,Box Kitchen,126
516,c19ae619997c2e539d8f05cf888227b5,37.75452190090258,-122.40403879371094,Deli 23,34
516,c19ae619997c2e539d8f05cf888227b5,37.75452190090258,-122.40403879371094,Lucky Coffee,80
516,c19ae619997c2e539d8f05cf888227b5,37.75452190090258,-122.40403879371094,San Francisco General Hospital,163
516,c19ae619997c2e539d8f05cf888227b5,37.75452190090258,-122.40403879371094,J & E Restaurant,184
516,c19ae619997c2e539d8f05cf888227b5,37.75452190090258,-122.40403879371094,Luna's Coffee House,201
517,d3c1dff282d36fbf963709c8b91b0036,37.77168,-122.422301,Martuni's,72
517,d3c1dff282d36fbf963709c8b91b0036,37.77168,-122.422301,Boba Guys,172
517,d3c1dff282d36fbf963709c8b91b0036,37.77168,-122.422301,Zeitgeist,181
517,d3c1dff282d36fbf963709c8b91b0036,37.77168,-122.422301,Hotel Biron,203
517,d3c1dff282d36fbf963709c8b91b0036,37.77168,-122.422301,Zuni Cafe,223
518,c3f23e80b4cc92bd07c16c8c01396168,37.72063402240577,-122.4475379192397,Crazy Pepper,79
518,c3f23e80b4cc92bd07c16c8c01396168,37.72063402240577,-122.4475379192397,Balboa Park BART Station,109
518,c3f23e80b4cc92bd07c16c8c01396168,37.72063402240577,-122.4475379192397,Nina Claire's Cafe,110
518,c3f23e80b4cc92bd07c16c8c01396168,37.72063402240577,-122.4475379192397,Turo Cafe and Grill,118
518,c3f23e80b4cc92bd07c16c8c01396168,37.72063402240577,-122.4475379192397,Francisco Studios,178
519,6b80675043c11bd06ad29088e0413284,37.78847870510701,-122.42033508761928,McTeague's Saloon,10
519,6b80675043c11bd06ad29088e0413284,37.78847870510701,-122.42033508761928,Peoples Barber,26
519,6b80675043c11bd06ad29088e0413284,37.78847870510701,-122.42033508761928,El Lopo,64
519,6b80675043c11bd06ad29088e0413284,37.78847870510701,-122.42033508761928,R Bar,74
519,6b80675043c11bd06ad29088e0413284,37.78847870510701,-122.42033508761928,Ben Thai Cafe,84
520,3da2945ad9269faf898aec1fec666322,37.790588343975,-122.41893285742222,Mymy,31
520,3da2945ad9269faf898aec1fec666322,37.790588343975,-122.41893285742222,Trader Joe's,87
520,3da2945ad9269faf898aec1fec666322,37.790588343975,-122.41893285742222,Uforia Studios,107
520,3da2945ad9269faf898aec1fec666322,37.790588343975,-122.41893285742222,Cordon Bleu,119
520,3da2945ad9269faf898aec1fec666322,37.790588343975,-122.41893285742222,Liquid Gold,137
521,3b21c47a7d6413799ea24aa253b39afe,37.7744791,-122.4139142,Monument,122
521,3b21c47a7d6413799ea24aa253b39afe,37.7744791,-122.4139142,Center for Sex & Culture,169
521,3b21c47a7d6413799ea24aa253b39afe,37.7744791,-122.4139142,The Cake Gallery,186
521,3b21c47a7d6413799ea24aa253b39afe,37.7744791,-122.4139142,Powerhouse,193
521,3b21c47a7d6413799ea24aa253b39afe,37.7744791,-122.4139142,Azucar Lounge,201
522,7bd3f00977c94df4817138a8385b4874,37.86281710670802,-122.2902952903697,Ohmega Salvage,54
522,7bd3f00977c94df4817138a8385b4874,37.86281710670802,-122.2902952903697,Berkeley Patients Group,60
522,7bd3f00977c94df4817138a8385b4874,37.86281710670802,-122.2902952903697,Afghan Burrito,171
522,7bd3f00977c94df4817138a8385b4874,37.86281710670802,-122.2902952903697,Annaher Grocery & Liquors,174
522,7bd3f00977c94df4817138a8385b4874,37.86281710670802,-122.2902952903697,Caffe Trieste,209
523,41f27fdd53fede0d5357c2c171edc3af,37.7353216,-122.5053186,Java Beach At The Zoo,203
523,41f27fdd53fede0d5357c2c171edc3af,37.7353216,-122.5053186,Irish Cultural Center,209
523,41f27fdd53fede0d5357c2c171edc3af,37.7353216,-122.5053186,Cafe Playfield,226
523,41f27fdd53fede0d5357c2c171edc3af,37.7353216,-122.5053186,The Wildlife Connection Shop,230
523,41f27fdd53fede0d5357c2c171edc3af,37.7353216,-122.5053186,Pasquale's Pizzeria Restaurant,231
524,d1e5a7691ae27b972b559e2edd04bbcb,37.7489641,-122.4571037,Forest Hill MUNI Metro Station,193
524,d1e5a7691ae27b972b559e2edd04bbcb,37.7489641,-122.4571037,ChouChou French Bistro,261
524,d1e5a7691ae27b972b559e2edd04bbcb,37.7489641,-122.4571037,Sushi Shoh,278
524,d1e5a7691ae27b972b559e2edd04bbcb,37.7489641,-122.4571037,Yoji Sushi,278
524,d1e5a7691ae27b972b559e2edd04bbcb,37.7489641,-122.4571037,Dumpling Zone,282
525,29da4802547b9a51cff1bd5836cef5a1,37.7426678,-122.4834267,El Burrito Express 1,20
525,29da4802547b9a51cff1bd5836cef5a1,37.7426678,-122.4834267,Fiery Hot Pot Buffet,37
525,29da4802547b9a51cff1bd5836cef5a1,37.7426678,-122.4834267,King of Thai Noodle Cafe,51
525,29da4802547b9a51cff1bd5836cef5a1,37.7426678,-122.4834267,Lou's Cafe,94
525,29da4802547b9a51cff1bd5836cef5a1,37.7426678,-122.4834267,Wen's 123 Cleaners,100
526,18adfd791bfd3e12aaa30776dd15e221,37.79672497398881,-122.4016581884798,Cafe Me,74
526,18adfd791bfd3e12aaa30776dd15e221,37.79672497398881,-122.4016581884798,Bix,114
526,18adfd791bfd3e12aaa30776dd15e221,37.79672497398881,-122.4016581884798,The Battery,135
526,18adfd791bfd3e12aaa30776dd15e221,37.79672497398881,-122.4016581884798,Old Ship Saloon,135
526,18adfd791bfd3e12aaa30776dd15e221,37.79672497398881,-122.4016581884798,High Horse,156
527,1d3311eb40d408f95130d661a972f931,37.7481775,-122.4591988,Forest Hill MUNI Metro Station,11
527,1d3311eb40d408f95130d661a972f931,37.7481775,-122.4591988,ChouChou French Bistro,88
527,1d3311eb40d408f95130d661a972f931,37.7481775,-122.4591988,Yoji Sushi,94
527,1d3311eb40d408f95130d661a972f931,37.7481775,-122.4591988,Sushi Shoh,101
527,1d3311eb40d408f95130d661a972f931,37.7481775,-122.4591988,Dumpling Zone,103
528,73a72ca805ad3c79a5e58283b71defb7,37.7420934,-122.4985285,"Andytown Roastery, Training Lab, & Coffee Supply",6
528,73a72ca805ad3c79a5e58283b71defb7,37.7420934,-122.4985285,Sweet Passion Bakery,9
528,73a72ca805ad3c79a5e58283b71defb7,37.7420934,-122.4985285,Win's Restaurant,35
528,73a72ca805ad3c79a5e58283b71defb7,37.7420934,-122.4985285,After Hours,37
528,73a72ca805ad3c79a5e58283b71defb7,37.7420934,-122.4985285,Vanida Thai Kitchen,44
529,5791c2db3d3bd97ecee8e7ea24b7da34,37.7249138,-122.4614828,CVS Speciality,42
529,5791c2db3d3bd97ecee8e7ea24b7da34,37.7249138,-122.4614828,A-1 Bakery,66
529,5791c2db3d3bd97ecee8e7ea24b7da34,37.7249138,-122.4614828,Ingleside Barber Shop,70
529,5791c2db3d3bd97ecee8e7ea24b7da34,37.7249138,-122.4614828,24 Hour Fitness,73
529,5791c2db3d3bd97ecee8e7ea24b7da34,37.7249138,-122.4614828,Dogleg Golf Shop,75
530,067511925522b73324038e5a84bd82e3,37.7380013,-122.5062969,Doggie Diner Head,228
530,067511925522b73324038e5a84bd82e3,37.7380013,-122.5062969,Irish Cultural Center,372
530,067511925522b73324038e5a84bd82e3,37.7380013,-122.5062969,Java Beach At The Zoo,385
530,067511925522b73324038e5a84bd82e3,37.7380013,-122.5062969,The Riptide,402
530,067511925522b73324038e5a84bd82e3,37.7380013,-122.5062969,Pasquale's Pizzeria Restaurant,405
531,74983ebb3735ffd34ed31c726c93566e,37.740507,-122.4663653,Noe Valley Bakery,9
531,74983ebb3735ffd34ed31c726c93566e,37.740507,-122.4663653,Franco’s Latin Table,13
531,74983ebb3735ffd34ed31c726c93566e,37.740507,-122.4663653,Easy Breezy Frozen Yogurt,17
531,74983ebb3735ffd34ed31c726c93566e,37.740507,-122.4663653,Mc Cartheys Irish Bar,19
531,74983ebb3735ffd34ed31c726c93566e,37.740507,-122.4663653,Spiazzo Ristorante,22
532,cdfac5822d23909740982c326872e894,37.7316601,-122.4733101,Ambrosia Bakery,13
532,cdfac5822d23909740982c326872e894,37.7316601,-122.4733101,Portal World Travel,22
532,cdfac5822d23909740982c326872e894,37.7316601,-122.4733101,Kamakura Sushi & Sake House,56
532,cdfac5822d23909740982c326872e894,37.7316601,-122.4733101,Wang Dae Bak,65
532,cdfac5822d23909740982c326872e894,37.7316601,-122.4733101,Bay Pocha,66
533,cd3da1bc74db27b06bea1a45432d2cbf,37.745631,-122.5074385,Underdogs Too,472
533,cd3da1bc74db27b06bea1a45432d2cbf,37.745631,-122.5074385,White Cap,477
533,cd3da1bc74db27b06bea1a45432d2cbf,37.745631,-122.5074385,Brothers Pizza,479
533,cd3da1bc74db27b06bea1a45432d2cbf,37.745631,-122.5074385,Andytown Sf,481
533,cd3da1bc74db27b06bea1a45432d2cbf,37.745631,-122.5074385,Avenues San Francisco,481
534,e70da5d2870463301c04ca4d3ef111a5,37.7375131,-122.4694914,Ballast Coffee,5
534,e70da5d2870463301c04ca4d3ef111a5,37.7375131,-122.4694914,Heaven & Earth Acupuncture,12
534,e70da5d2870463301c04ca4d3ef111a5,37.7375131,-122.4694914,The Dubliner,19
534,e70da5d2870463301c04ca4d3ef111a5,37.7375131,-122.4694914,Thriveability Yoga,45
534,e70da5d2870463301c04ca4d3ef111a5,37.7375131,-122.4694914,White Daisy Nail Spa,46
535,4fc7bd7f780efd9d24008b36c54619de,37.7430051,-122.479359,KFC,49
535,4fc7bd7f780efd9d24008b36c54619de,37.7430051,-122.479359,Taraval Tailors,54
535,4fc7bd7f780efd9d24008b36c54619de,37.7430051,-122.479359,Riji Cafe,58
535,4fc7bd7f780efd9d24008b36c54619de,37.7430051,-122.479359,Sugar & Water Cafe,59
535,4fc7bd7f780efd9d24008b36c54619de,37.7430051,-122.479359,The Deli King,68
536,09a4bd526fef76dbd17c0dfcfeea3171,37.7485077,-122.4784194,Uncle Joe,10
536,09a4bd526fef76dbd17c0dfcfeea3171,37.7485077,-122.4784194,Brothers Popadopolous,190
536,09a4bd526fef76dbd17c0dfcfeea3171,37.7485077,-122.4784194,Noodle Stop,543
536,09a4bd526fef76dbd17c0dfcfeea3171,37.7485077,-122.4784194,Happy Family Gourmet,594
536,09a4bd526fef76dbd17c0dfcfeea3171,37.7485077,-122.4784194,Smile House Cafe 笑臉府,598
537,418398cccab726cd172ec1d307f282c7,37.7418534,-122.5068902,The Riptide,139
537,418398cccab726cd172ec1d307f282c7,37.7418534,-122.5068902,Brothers Pizza,149
537,418398cccab726cd172ec1d307f282c7,37.7418534,-122.5068902,Andytown Sf,150
537,418398cccab726cd172ec1d307f282c7,37.7418534,-122.5068902,White Cap,180
537,418398cccab726cd172ec1d307f282c7,37.7418534,-122.5068902,Avenues San Francisco,183
538,14c3f41a1152d98be821655cc9b348ef,37.7244072,-122.4587692,Jojo's Cafe,14
538,14c3f41a1152d98be821655cc9b348ef,37.7244072,-122.4587692,Golden Coast Restaurant,25
538,14c3f41a1152d98be821655cc9b348ef,37.7244072,-122.4587692,Ming Kee Restaurant,33
538,14c3f41a1152d98be821655cc9b348ef,37.7244072,-122.4587692,Kim For Hair,33
538,14c3f41a1152d98be821655cc9b348ef,37.7244072,-122.4587692,Cherry Blossom Bakery,37
539,0b553bc241bd849bba77a19768d0d4c0,37.7699501,-122.4816534,Speedway Meadows,347
539,0b553bc241bd849bba77a19768d0d4c0,37.7699501,-122.4816534,Stow Lake Boathouse,414
539,0b553bc241bd849bba77a19768d0d4c0,37.7699501,-122.4816534,Golden Gate Frisbee Disc Golf Course,437
539,0b553bc241bd849bba77a19768d0d4c0,37.7699501,-122.4816534,Strawberry Hill,575
539,0b553bc241bd849bba77a19768d0d4c0,37.7699501,-122.4816534,Chug Pub,594
540,cabeec8be83a026f52c31a0816cd0766,37.7708604,-122.4899713,Golden Gate Frisbee Disc Golf Course,350
540,cabeec8be83a026f52c31a0816cd0766,37.7708604,-122.4899713,Annie's Hot Dogs,399
540,cabeec8be83a026f52c31a0816cd0766,37.7708604,-122.4899713,Speedway Meadows,416
540,cabeec8be83a026f52c31a0816cd0766,37.7708604,-122.4899713,Polo Fields,417
540,cabeec8be83a026f52c31a0816cd0766,37.7708604,-122.4899713,Pizza Joint,609
541,bb2e1b34856ee10c1d9cefa88f4efe5a,37.7699245,-122.4845999,Speedway Meadows,98
541,bb2e1b34856ee10c1d9cefa88f4efe5a,37.7699245,-122.4845999,Golden Gate Frisbee Disc Golf Course,236
